comparison,feature,group_a,group_b,group_a_count,group_b_count,group_a_median,group_b_median,median_difference,rank_biserial_effect,absolute_effect,mann_whitney_p_value,adjusted_significance_flag
Missed Failure vs Detected Failure,sensor_552,Missed Failure,Detected Failure,15,54,1.2,1.31,-0.1100000000000001,-0.12962962962962965,0.12962962962962965,0.44878802787222083,False
Missed Failure vs Detected Failure,sensor_088,Missed Failure,Detected Failure,19,64,0.9876,0.98685,0.0007500000000000284,0.12828947368421062,0.12828947368421062,0.4008048100302444,False
Missed Failure vs Detected Failure,sensor_436,Missed Failure,Detected Failure,19,64,4.3065,4.7435,-0.4370000000000003,-0.1282894736842105,0.1282894736842105,0.40089133325564674,False
Missed Failure vs Detected Failure,sensor_168,Missed Failure,Detected Failure,19,64,1.3,1.1,0.19999999999999996,0.12746710526315796,0.12746710526315796,0.4025979285167639,False
Missed Failure vs Detected Failure,sensor_121,Missed Failure,Detected Failure,19,64,6.3138,6.2909500000000005,0.02284999999999915,0.1266447368421053,0.1266447368421053,0.40700354511395087,False
Missed Failure vs Detected Failure,sensor_134,Missed Failure,Detected Failure,19,64,1004.3856,1004.2077,0.1778999999999087,-0.1266447368421053,0.1266447368421053,0.4069370666779375,False
Missed Failure vs Detected Failure,sensor_387,Missed Failure,Detected Failure,19,64,0.007,0.0078000000000000005,-0.0008000000000000004,-0.1266447368421053,0.1266447368421053,0.4069124395062085,False
Missed Failure vs Detected Failure,sensor_148,Missed Failure,Detected Failure,19,64,0.0159,0.01815,-0.0022499999999999985,-0.12582236842105265,0.12582236842105265,0.410025029086877,False
Missed Failure vs Detected Failure,sensor_069,Missed Failure,Detected Failure,19,64,147.1073,146.42095,0.6863500000000045,0.125,0.125,0.4131634554373018,False
Missed Failure vs Detected Failure,sensor_421,Missed Failure,Detected Failure,19,64,1.6525,1.8814,-0.22889999999999988,-0.125,0.125,0.4131659067934249,False
Missed Failure vs Detected Failure,sensor_471,Missed Failure,Detected Failure,19,64,3.7426,4.42305,-0.68045,-0.125,0.125,0.4131659067934249,False
Missed Failure vs Detected Failure,sensor_558,Missed Failure,Detected Failure,15,54,1.5298,1.69625,-0.16645,-0.12345679012345678,0.12345679012345678,0.4709488600247608,False
Missed Failure vs Detected Failure,sensor_141,Missed Failure,Detected Failure,19,64,0.2062,0.29575,-0.08955000000000002,-0.12335526315789469,0.12335526315789469,0.41932943397418054,False
Missed Failure vs Detected Failure,sensor_333,Missed Failure,Detected Failure,19,64,1.7701,2.0615,-0.2914000000000001,-0.12335526315789469,0.12335526315789469,0.4193806864872308,False
Missed Failure vs Detected Failure,sensor_430,Missed Failure,Detected Failure,19,64,3.4565,3.3504500000000004,0.10604999999999976,0.12335526315789469,0.12335526315789469,0.4193806864872308,False
Missed Failure vs Detected Failure,sensor_165,Missed Failure,Detected Failure,19,64,0.086,0.095,-0.009000000000000008,-0.12253289473684215,0.12253289473684215,0.4224525780424574,False
Missed Failure vs Detected Failure,sensor_394,Missed Failure,Detected Failure,19,64,0.1303,0.13375,-0.0034500000000000086,-0.12253289473684215,0.12253289473684215,0.42250614493269,False
Missed Failure vs Detected Failure,sensor_273,Missed Failure,Detected Failure,19,64,36.356,43.91105,-7.555050000000001,-0.12171052631578949,0.12171052631578949,0.4256500983018606,False
Missed Failure vs Detected Failure,sensor_292,Missed Failure,Detected Failure,19,64,0.0165,0.0156,0.0009000000000000015,0.12006578947368429,0.12006578947368429,0.4319303841676554,False
Missed Failure vs Detected Failure,sensor_318,Missed Failure,Detected Failure,19,64,0.1459,0.15585,-0.009949999999999987,-0.12006578947368418,0.12006578947368418,0.43196904719430895,False
Missed Failure vs Detected Failure,sensor_572,Missed Failure,Detected Failure,19,64,2.2318,2.17135,0.06044999999999989,0.11924342105263164,0.11924342105263164,0.43510546251755444,False
Missed Failure vs Detected Failure,sensor_160,Missed Failure,Detected Failure,19,64,644.0,725.5,-81.5,-0.11924342105263153,0.11924342105263153,0.43515366275133627,False
Missed Failure vs Detected Failure,sensor_022,Missed Failure,Detected Failure,19,64,-5477.0,-5392.25,-84.75,-0.11842105263157898,0.11842105263157898,0.43834454306041104,False
Missed Failure vs Detected Failure,sensor_335,Missed Failure,Detected Failure,19,64,0.1305,0.13140000000000002,-0.0009000000000000119,-0.11842105263157898,0.11842105263157898,0.43834934928518854,False
Missed Failure vs Detected Failure,sensor_431,Missed Failure,Detected Failure,19,64,11.6135,13.54645,-1.93295,-0.11842105263157898,0.11842105263157898,0.4383421399026354,False
Missed Failure vs Detected Failure,sensor_119,Missed Failure,Detected Failure,19,64,0.5992,0.5976,0.0015999999999999348,0.11759868421052633,0.11759868421052633,0.44153452151561123,False
Missed Failure vs Detected Failure,sensor_209,Missed Failure,Detected Failure,19,64,72.569,68.83500000000001,3.7339999999999947,0.11677631578947367,0.11677631578947367,0.44478342381656943,False
Missed Failure vs Detected Failure,sensor_338,Missed Failure,Detected Failure,19,64,1.7701,2.0615,-0.2914000000000001,-0.11677631578947367,0.11677631578947367,0.44478342381656943,False
Missed Failure vs Detected Failure,sensor_512,Missed Failure,Detected Failure,19,64,26.0504,337.06295,-311.01255,-0.11677631578947367,0.11677631578947367,0.4268856108425535,False
Missed Failure vs Detected Failure,sensor_364,Missed Failure,Detected Failure,19,63,316.0923,333.1317,-17.0394,-0.11612364243943196,0.11612364243943196,0.4482583061849118,False
Missed Failure vs Detected Failure,sensor_324,Missed Failure,Detected Failure,19,64,5.7026,5.498049999999999,0.20455000000000112,0.11430921052631571,0.11430921052631571,0.45452875791354774,False
Missed Failure vs Detected Failure,sensor_411,Missed Failure,Detected Failure,19,64,4.0156,5.2406500000000005,-1.2250500000000004,-0.11348684210526316,0.11348684210526316,0.45780691500797277,False
Missed Failure vs Detected Failure,sensor_047,Missed Failure,Detected Failure,19,64,731.2121,732.7414,-1.5293000000000347,-0.11019736842105265,0.11019736842105265,0.4710417059013863,False
Missed Failure vs Detected Failure,sensor_199,Missed Failure,Detected Failure,19,64,0.388,0.46499999999999997,-0.07699999999999996,-0.11019736842105265,0.11019736842105265,0.4710277406307941,False
Missed Failure vs Detected Failure,sensor_476,Missed Failure,Detected Failure,19,64,4.3087,4.489850000000001,-0.1811500000000006,-0.11019736842105265,0.11019736842105265,0.4710417059013863,False
Missed Failure vs Detected Failure,sensor_332,Missed Failure,Detected Failure,18,64,0.08305,0.09285,-0.009800000000000003,-0.109375,0.109375,0.48375740529959566,False
Missed Failure vs Detected Failure,sensor_135,Missed Failure,Detected Failure,19,64,39.39,38.6254,0.7646000000000015,0.10855263157894735,0.10855263157894735,0.47767274477172783,False
Missed Failure vs Detected Failure,sensor_138,Missed Failure,Detected Failure,19,64,101.6,131.55,-29.950000000000017,-0.10855263157894735,0.10855263157894735,0.4777258931375704,False
Missed Failure vs Detected Failure,sensor_283,Missed Failure,Detected Failure,19,64,0.0051,0.00615,-0.0010499999999999997,-0.10773026315789469,0.10773026315789469,0.48097350215644863,False
Missed Failure vs Detected Failure,sensor_186,Missed Failure,Detected Failure,19,64,6.32,6.875,-0.5549999999999997,-0.10690789473684215,0.10690789473684215,0.484475736091293,False
Missed Failure vs Detected Failure,sensor_204,Missed Failure,Detected Failure,19,64,30.257,31.3215,-1.064499999999999,-0.10690789473684215,0.10690789473684215,0.48448490619951223,False
Missed Failure vs Detected Failure,sensor_454,Missed Failure,Detected Failure,19,64,4.4777,5.10755,-0.6298500000000002,-0.10690789473684215,0.10690789473684215,0.48448490619951223,False
Missed Failure vs Detected Failure,sensor_481,Missed Failure,Detected Failure,19,64,62.1911,63.792100000000005,-1.6010000000000062,-0.10690789473684215,0.10690789473684215,0.48448490619951223,False
Missed Failure vs Detected Failure,sensor_443,Missed Failure,Detected Failure,19,64,1.4339,1.2239,0.20999999999999996,0.10690789473684204,0.10690789473684204,0.48443217147520246,False
Missed Failure vs Detected Failure,sensor_549,Missed Failure,Detected Failure,15,54,73.5,74.295,-0.7950000000000017,-0.10617283950617284,0.10617283950617284,0.5359259115197883,False
Missed Failure vs Detected Failure,sensor_027,Missed Failure,Detected Failure,19,64,1.9948,1.98925,0.005549999999999944,0.10608552631578938,0.10608552631578938,0.48786192458742417,False
Missed Failure vs Detected Failure,sensor_252,Missed Failure,Detected Failure,19,64,0.0009,0.0008,9.999999999999994e-05,0.10526315789473695,0.10526315789473695,0.48935826613928557,False
Missed Failure vs Detected Failure,sensor_407,Missed Failure,Detected Failure,19,64,6.553,6.08685,0.46614999999999984,0.10526315789473695,0.10526315789473695,0.491220007592287,False
Missed Failure vs Detected Failure,sensor_475,Missed Failure,Detected Failure,19,64,28.746,34.399150000000006,-5.653150000000007,-0.10361842105263153,0.10361842105263153,0.4981333827296761,False
Missed Failure vs Detected Failure,sensor_201,Missed Failure,Detected Failure,19,64,17.84,17.740000000000002,0.09999999999999787,-0.10279605263157898,0.10279605263157898,0.5015726961104325,False
Missed Failure vs Detected Failure,sensor_551,Missed Failure,Detected Failure,15,54,15.91,16.905,-0.995000000000001,-0.10123456790123453,0.10123456790123453,0.5552866786728232,False
Missed Failure vs Detected Failure,sensor_127,Missed Failure,Detected Failure,19,64,2.825,2.741,0.08400000000000007,0.10115131578947367,0.10115131578947367,0.5084356756537429,False
Missed Failure vs Detected Failure,sensor_527,Missed Failure,Detected Failure,19,64,1.0477,1.6094,-0.5616999999999999,-0.10032894736842102,0.10032894736842102,0.5119837601274797,False
Missed Failure vs Detected Failure,sensor_220,Missed Failure,Detected Failure,19,64,0.0032,0.003,0.0002000000000000001,0.09786184210526305,0.09786184210526305,0.5221173211985191,False
Missed Failure vs Detected Failure,sensor_439,Missed Failure,Detected Failure,19,64,51.5419,51.0268,0.5150999999999968,0.09786184210526305,0.09786184210526305,0.5224975093969114,False
Missed Failure vs Detected Failure,sensor_255,Missed Failure,Detected Failure,19,64,0.0102,0.01555,-0.005349999999999999,-0.09703947368421051,0.09703947368421051,0.5259933332306658,False
Missed Failure vs Detected Failure,sensor_353,Missed Failure,Detected Failure,19,64,0.0212,0.02315,-0.0019500000000000003,-0.09703947368421051,0.09703947368421051,0.5259672687280526,False
Missed Failure vs Detected Failure,sensor_557,Missed Failure,Detected Failure,15,54,3.979,4.14955,-0.17054999999999954,-0.09629629629629632,0.09629629629629632,0.5749829485236193,False
Missed Failure vs Detected Failure,sensor_358,Missed Failure,Detected Failure,19,64,0.001,0.00095,5.000000000000002e-05,0.09621710526315796,0.09621710526315796,0.5268384609096652,False
Missed Failure vs Detected Failure,sensor_524,Missed Failure,Detected Failure,19,64,0.0938,0.0839,0.009899999999999992,0.09621710526315796,0.09621710526315796,0.5295686421940378,False
Missed Failure vs Detected Failure,sensor_480,Missed Failure,Detected Failure,19,64,3.2654,3.3968,-0.13139999999999974,-0.09621710526315785,0.09621710526315785,0.5295708024193624,False
Missed Failure vs Detected Failure,sensor_129,Missed Failure,Detected Failure,19,64,3.232,3.257,-0.02499999999999991,-0.09539473684210531,0.09539473684210531,0.5330611370610097,False
Missed Failure vs Detected Failure,sensor_208,Missed Failure,Detected Failure,19,64,19.98,20.765,-0.7850000000000001,-0.09539473684210531,0.09539473684210531,0.5331256162777238,False
Missed Failure vs Detected Failure,sensor_055,Missed Failure,Detected Failure,18,64,4.8475,4.8465,0.001000000000000334,0.09461805555555558,0.09461805555555558,0.5450747040586322,False
Missed Failure vs Detected Failure,sensor_164,Missed Failure,Detected Failure,19,64,0.128,0.138,-0.010000000000000009,-0.09375,0.09375,0.540232994192668,False
Missed Failure vs Detected Failure,sensor_563,Missed Failure,Detected Failure,16,48,264.272,264.272,0.0,0.09375,0.09375,0.5770285458281804,False
Missed Failure vs Detected Failure,sensor_162,Missed Failure,Detected Failure,19,64,2496.0,3363.5,-867.5,-0.09210526315789469,0.09210526315789469,0.5474686985966593,False
Missed Failure vs Detected Failure,sensor_418,Missed Failure,Detected Failure,19,64,6.2578,6.84305,-0.5852500000000003,-0.09210526315789469,0.09210526315789469,0.5474686985966593,False
Missed Failure vs Detected Failure,sensor_389,Missed Failure,Detected Failure,19,64,33.0286,34.83565,-1.8070500000000038,-0.09046052631578949,0.09046052631578949,0.5547089385281406,False
Missed Failure vs Detected Failure,sensor_040,Missed Failure,Detected Failure,19,64,118.542,118.2548,0.28719999999999857,0.09046052631578938,0.09046052631578938,0.5546549191644475,False
Missed Failure vs Detected Failure,sensor_219,Missed Failure,Detected Failure,19,64,3.7716,3.5522,0.21939999999999982,0.09046052631578938,0.09046052631578938,0.5547089385281406,False
Missed Failure vs Detected Failure,sensor_448,Missed Failure,Detected Failure,19,64,0.2687,0.2668,0.0019000000000000128,0.09046052631578938,0.09046052631578938,0.5546590751939312,False
Missed Failure vs Detected Failure,sensor_126,Missed Failure,Detected Failure,19,64,1.097,1.0495,0.047499999999999876,0.08963815789473695,0.08963815789473695,0.5581874576085415,False
Missed Failure vs Detected Failure,sensor_145,Missed Failure,Detected Failure,19,64,0.091,0.10205,-0.011050000000000004,-0.08963815789473684,0.08963815789473684,0.5583424032404286,False
Missed Failure vs Detected Failure,sensor_547,Missed Failure,Detected Failure,15,54,0.8217,0.9318,-0.11009999999999998,-0.0888888888888889,0.0888888888888889,0.6051317638509748,False
Missed Failure vs Detected Failure,sensor_117,Missed Failure,Detected Failure,19,64,0.9904,0.9905,-0.00010000000000010001,-0.08881578947368418,0.08881578947368418,0.5613890474931615,False
Missed Failure vs Detected Failure,sensor_197,Missed Failure,Detected Failure,19,64,6.52,7.1,-0.5800000000000001,-0.08881578947368418,0.08881578947368418,0.5619936318272385,False
Missed Failure vs Detected Failure,sensor_461,Missed Failure,Detected Failure,19,64,25.9464,27.778100000000002,-1.8317000000000014,-0.08881578947368418,0.08881578947368418,0.5619956839958444,False
Missed Failure vs Detected Failure,sensor_081,Missed Failure,Detected Failure,19,64,-0.0072,-0.0115,0.0043,0.08799342105263164,0.08799342105263164,0.5656522422541045,False
Missed Failure vs Detected Failure,sensor_013,Missed Failure,Detected Failure,19,64,199.9288,199.75560000000002,0.17319999999998004,0.08717105263157898,0.08717105263157898,0.5693283722191015,False
Missed Failure vs Detected Failure,sensor_118,Missed Failure,Detected Failure,19,64,58.4036,58.607150000000004,-0.203550000000007,-0.08717105263157898,0.08717105263157898,0.5693283722191015,False
Missed Failure vs Detected Failure,sensor_182,Missed Failure,Detected Failure,19,64,0.461,0.5105,-0.04949999999999993,-0.08552631578947367,0.08552631578947367,0.576694425789722,False
Missed Failure vs Detected Failure,sensor_256,Missed Failure,Detected Failure,19,64,0.3973,0.40005,-0.00275000000000003,-0.08552631578947367,0.08552631578947367,0.5767064260408151,False
Missed Failure vs Detected Failure,sensor_337,Missed Failure,Detected Failure,19,64,9.5965,9.5182,0.07830000000000048,-0.08552631578947367,0.08552631578947367,0.5767064260408151,False
Missed Failure vs Detected Failure,sensor_492,Missed Failure,Detected Failure,19,64,2.4924,2.2637,0.2286999999999999,0.08552631578947367,0.08552631578947367,0.5766824245227782,False
Missed Failure vs Detected Failure,sensor_106,Missed Failure,Detected Failure,19,64,0.0004,0.0,0.0004,0.08470394736842102,0.08470394736842102,0.5802870747982893,False
Missed Failure vs Detected Failure,sensor_555,Missed Failure,Detected Failure,15,54,0.487,0.5058,-0.01880000000000004,-0.08395061728395059,0.08395061728395059,0.6256131065048847,False
Missed Failure vs Detected Failure,sensor_222,Missed Failure,Detected Failure,19,64,0.0568,0.0609,-0.0040999999999999995,-0.08223684210526316,0.08223684210526316,0.5915787424352651,False
Missed Failure vs Detected Failure,sensor_036,Missed Failure,Detected Failure,19,64,64.1864,64.1114,0.07500000000000284,0.08223684210526305,0.08223684210526305,0.5915515029576321,False
Missed Failure vs Detected Failure,sensor_357,Missed Failure,Detected Failure,19,64,1.2565,1.2324,0.02410000000000001,0.08223684210526305,0.08223684210526305,0.5915962506619779,False
Missed Failure vs Detected Failure,sensor_280,Missed Failure,Detected Failure,19,64,0.0294,0.0349,-0.005500000000000001,-0.08141447368421051,0.08141447368421051,0.5953287375418755,False
Missed Failure vs Detected Failure,sensor_360,Missed Failure,Detected Failure,19,64,0.0195,0.019549999999999998,-4.999999999999796e-05,-0.08141447368421051,0.08141447368421051,0.5953132853662393,False
Missed Failure vs Detected Failure,sensor_028,Missed Failure,Detected Failure,19,64,7.2685,7.265000000000001,0.0034999999999998366,0.08059210526315796,0.08059210526315796,0.5990952941996688,False
Missed Failure vs Detected Failure,sensor_122,Missed Failure,Detected Failure,19,64,15.78,15.8,-0.02000000000000135,-0.08059210526315785,0.08059210526315785,0.5987401603685509,False
Missed Failure vs Detected Failure,sensor_202,Missed Failure,Detected Failure,19,64,6.52,7.1,-0.5800000000000001,-0.08059210526315785,0.08059210526315785,0.5991048793771128,False
Missed Failure vs Detected Failure,sensor_078,Missed Failure,Detected Failure,19,64,-0.0116,-0.00945,-0.002149999999999999,0.07894736842105265,0.07894736842105265,0.606654593383134,False
Missed Failure vs Detected Failure,sensor_177,Missed Failure,Detected Failure,19,64,0.2325,0.2327,-0.00019999999999997797,0.07894736842105265,0.07894736842105265,0.606616825698875,False
Missed Failure vs Detected Failure,sensor_093,Missed Failure,Detected Failure,19,64,-0.0004,0.0001,-0.0005,-0.078125,0.078125,0.6103010500811727,False
Missed Failure vs Detected Failure,sensor_205,Missed Failure,Detected Failure,19,64,0.1802,0.16025,0.019949999999999996,-0.078125,0.078125,0.6104491331218562,False
Missed Failure vs Detected Failure,sensor_567,Missed Failure,Detected Failure,16,48,2.0902,2.0902,0.0,0.078125,0.078125,0.6430303472480867,False
Missed Failure vs Detected Failure,sensor_584,Missed Failure,Detected Failure,19,64,0.0155,0.01385,0.0016500000000000004,0.078125,0.078125,0.6103554292308333,False
Missed Failure vs Detected Failure,sensor_494,Missed Failure,Detected Failure,19,64,2.3579,2.5236,-0.16570000000000018,-0.07730263157894735,0.07730263157894735,0.6142466943728604,False
Missed Failure vs Detected Failure,sensor_468,Missed Failure,Detected Failure,18,64,5.78795,5.9483999999999995,-0.1604499999999991,-0.07725694444444442,0.07725694444444442,0.6220299389474423,False
Missed Failure vs Detected Failure,sensor_225,Missed Failure,Detected Failure,19,63,0.0343,0.0429,-0.008600000000000003,-0.07685881370091896,0.07685881370091896,0.6170282910670772,False
Missed Failure vs Detected Failure,sensor_146,Missed Failure,Detected Failure,19,64,0.0533,0.0563,-0.0030000000000000027,-0.07648026315789469,0.07648026315789469,0.6180565914433476,False
Missed Failure vs Detected Failure,sensor_528,Missed Failure,Detected Failure,19,64,6.4117,6.3981,0.01359999999999939,-0.07565789473684215,0.07565789473684215,0.6218933246574349,False
Missed Failure vs Detected Failure,sensor_586,Missed Failure,Detected Failure,19,64,3.1012,2.77825,0.32295000000000007,0.07565789473684204,0.07565789473684204,0.6218933246574349,False
Missed Failure vs Detected Failure,sensor_116,Missed Failure,Detected Failure,19,64,737.9575,744.6642999999999,-6.70679999999993,0.07401315789473695,0.07401315789473695,0.6295715955067891,False
Missed Failure vs Detected Failure,sensor_163,Missed Failure,Detected Failure,19,64,3075.0,2086.5,988.5,0.07401315789473695,0.07401315789473695,0.6295715955067891,False
Missed Failure vs Detected Failure,sensor_298,Missed Failure,Detected Failure,19,64,1425.8147,929.6431,496.1715999999999,0.07401315789473695,0.07401315789473695,0.6295715955067891,False
Missed Failure vs Detected Failure,sensor_321,Missed Failure,Detected Failure,19,64,0.0438,0.039099999999999996,0.004700000000000003,0.07401315789473695,0.07401315789473695,0.62955361722339,False
Missed Failure vs Detected Failure,sensor_063,Missed Failure,Detected Failure,19,64,115.3055,115.22775,0.07774999999999466,-0.07401315789473684,0.07401315789473684,0.6295715955067891,False
Missed Failure vs Detected Failure,sensor_124,Missed Failure,Detected Failure,19,64,15.84,15.84,0.0,-0.07401315789473684,0.07401315789473684,0.6289426046590387,False
Missed Failure vs Detected Failure,sensor_196,Missed Failure,Detected Failure,18,64,0.271,0.272,-0.0010000000000000009,-0.07291666666666663,0.07291666666666663,0.6419253663860458,False
Missed Failure vs Detected Failure,sensor_171,Missed Failure,Detected Failure,19,64,0.7151,0.69215,0.022949999999999915,-0.07236842105263153,0.07236842105263153,0.6372441771111723,False
Missed Failure vs Detected Failure,sensor_340,Missed Failure,Detected Failure,19,64,9.5332,9.98695,-0.45374999999999943,-0.07236842105263153,0.07236842105263153,0.6372901124079944,False
Missed Failure vs Detected Failure,sensor_554,Missed Failure,Detected Failure,15,54,7.1614,7.57365,-0.41224999999999934,-0.07160493827160497,0.07160493827160497,0.678080123584199,False
Missed Failure vs Detected Failure,sensor_097,Missed Failure,Detected Failure,19,64,0.0018,-0.00525,0.007050000000000001,-0.07154605263157898,0.07154605263157898,0.6411607435797426,False
Missed Failure vs Detected Failure,sensor_344,Missed Failure,Detected Failure,19,64,5.9372,6.28165,-0.34445000000000014,-0.07072368421052633,0.07072368421052633,0.6450481748416796,False
Missed Failure vs Detected Failure,sensor_056,Missed Failure,Detected Failure,18,64,2857.5,2843.0,14.5,0.0703125,0.0703125,0.6539658971012627,False
Missed Failure vs Detected Failure,sensor_390,Missed Failure,Detected Failure,19,64,0.0003,0.0003,0.0,0.06990131578947367,0.06990131578947367,0.6379722448384243,False
Missed Failure vs Detected Failure,sensor_089,Missed Failure,Detected Failure,19,64,1803.2516,1809.81725,-6.565650000000005,-0.06907894736842102,0.06907894736842102,0.6528416651230353,False
Missed Failure vs Detected Failure,sensor_299,Missed Failure,Detected Failure,19,64,0.0554,0.059,-0.003599999999999999,-0.06743421052631582,0.06743421052631582,0.6606750624508112,False
Missed Failure vs Detected Failure,sensor_416,Missed Failure,Detected Failure,19,64,6.2795,6.1848,0.09469999999999956,0.06414473684210531,0.06414473684210531,0.6764277855096871,False
Missed Failure vs Detected Failure,sensor_571,Missed Failure,Detected Failure,19,64,532.0109,532.1972499999999,-0.1863499999999476,-0.06414473684210531,0.06414473684210531,0.676426183518146,False
Missed Failure vs Detected Failure,sensor_585,Missed Failure,Detected Failure,19,64,0.0037,0.0037,0.0,0.06414473684210531,0.06414473684210531,0.6761261927946491,False
Missed Failure vs Detected Failure,sensor_001,Missed Failure,Detected Failure,19,64,2973.55,2989.575,-16.024999999999636,-0.0625,0.0625,0.6844062591908583,False
Missed Failure vs Detected Failure,sensor_307,Missed Failure,Detected Failure,19,64,0.0476,0.04475,0.0028500000000000053,0.0625,0.0625,0.6843702151698114,False
Missed Failure vs Detected Failure,sensor_077,Missed Failure,Detected Failure,19,64,-0.0319,-0.0338,0.001899999999999999,0.061677631578947345,0.061677631578947345,0.6883887823265402,False
Missed Failure vs Detected Failure,sensor_025,Missed Failure,Detected Failure,19,64,-384.0,41.375,-425.375,-0.06085526315789469,0.06085526315789469,0.6923861747458451,False
Missed Failure vs Detected Failure,sensor_442,Missed Failure,Detected Failure,19,64,0.8304,0.8048,0.025600000000000067,-0.06085526315789469,0.06085526315789469,0.6923509390500042,False
Missed Failure vs Detected Failure,sensor_061,Missed Failure,Detected Failure,19,64,352.6027,353.39275,-0.7900499999999511,0.060032894736842035,0.060032894736842035,0.6963875274890576,False
Missed Failure vs Detected Failure,sensor_447,Missed Failure,Detected Failure,19,64,1.2091,1.2026,0.006500000000000172,0.05921052631578938,0.05921052631578938,0.7003659662234432,False
Missed Failure vs Detected Failure,sensor_491,Missed Failure,Detected Failure,19,64,49.3885,47.11745,2.2710500000000025,0.05921052631578938,0.05921052631578938,0.7004003818225812,False
Missed Failure vs Detected Failure,sensor_137,Missed Failure,Detected Failure,19,64,114.1,126.15,-12.050000000000011,0.05756578947368429,0.05756578947368429,0.7084466223481981,False
Missed Failure vs Detected Failure,sensor_305,Missed Failure,Detected Failure,19,64,0.1327,0.13915,-0.0064499999999999835,0.05674342105263164,0.05674342105263164,0.7124813566690167,False
Missed Failure vs Detected Failure,sensor_172,Missed Failure,Detected Failure,19,64,0.1244,0.1102,0.01419999999999999,0.05509868421052633,0.05509868421052633,0.7205469388439294,False
Missed Failure vs Detected Failure,sensor_444,Missed Failure,Detected Failure,19,64,0.6297,0.6667000000000001,-0.03700000000000003,-0.05427631578947367,0.05427631578947367,0.7246074411467149,False
Missed Failure vs Detected Failure,sensor_489,Missed Failure,Detected Failure,19,64,191.6206,328.66195,-137.04135,-0.05427631578947367,0.05427631578947367,0.7217915487370962,False
Missed Failure vs Detected Failure,sensor_583,Missed Failure,Detected Failure,19,64,0.5007,0.5008,-9.999999999998899e-05,-0.05345394736842102,0.05345394736842102,0.7286606562672641,False
Missed Failure vs Detected Failure,sensor_438,Missed Failure,Detected Failure,19,64,3.81,3.96495,-0.15494999999999992,-0.052631578947368474,0.052631578947368474,0.7327839956462907,False
Missed Failure vs Detected Failure,sensor_176,Missed Failure,Detected Failure,19,64,0.8015,0.799,0.0024999999999999467,0.05263157894736836,0.05263157894736836,0.7327529732577169,False
Missed Failure vs Detected Failure,sensor_274,Missed Failure,Detected Failure,19,64,20.4407,19.579099999999997,0.8616000000000028,0.05263157894736836,0.05263157894736836,0.7327556712853814,False
Missed Failure vs Detected Failure,sensor_306,Missed Failure,Detected Failure,19,64,0.284,0.2571,0.02689999999999998,-0.05180921052631582,0.05180921052631582,0.7368284438557664,False
Missed Failure vs Detected Failure,sensor_410,Missed Failure,Detected Failure,19,64,3.7562,4.2802500000000006,-0.5240500000000003,0.05098684210526305,0.05098684210526305,0.7409574674183241,False
Missed Failure vs Detected Failure,sensor_561,Missed Failure,Detected Failure,19,64,0.0745,0.05765,0.016849999999999997,0.05016447368421062,0.05016447368421062,0.7450255534623691,False
Missed Failure vs Detected Failure,sensor_290,Missed Failure,Detected Failure,19,64,2.527,2.4879,0.03910000000000036,0.049342105263157965,0.049342105263157965,0.7491602784291137,False
Missed Failure vs Detected Failure,sensor_016,Missed Failure,Detected Failure,19,64,411.8318,412.40785,-0.5760500000000093,-0.049342105263157854,0.049342105263157854,0.7491602784291137,False
Missed Failure vs Detected Failure,sensor_254,Missed Failure,Detected Failure,19,64,0.0289,0.03005,-0.0011500000000000017,-0.04851973684210531,0.04851973684210531,0.7532548787476083,False
Missed Failure vs Detected Failure,sensor_576,Missed Failure,Detected Failure,19,64,0.0861,0.0888,-0.002700000000000008,0.04851973684210531,0.04851973684210531,0.7532398427843751,False
Missed Failure vs Detected Failure,sensor_281,Missed Failure,Detected Failure,19,64,0.0161,0.016300000000000002,-0.00020000000000000226,0.047697368421052655,0.047697368421052655,0.7573693680920267,False
Missed Failure vs Detected Failure,sensor_470,Missed Failure,Detected Failure,19,64,5.6691,5.66195,0.007150000000000212,-0.047697368421052655,0.047697368421052655,0.7573903338161494,False
Missed Failure vs Detected Failure,sensor_548,Missed Failure,Detected Failure,15,54,402.964,404.602,-1.6379999999999768,-0.04691358024691361,0.04691358024691361,0.787590533688839,False
Missed Failure vs Detected Failure,sensor_115,Missed Failure,Detected Failure,19,64,0.0,0.0,0.0,-0.046875,0.046875,0.3479863206996433,False
Missed Failure vs Detected Failure,sensor_250,Missed Failure,Detected Failure,19,64,0.0,0.0,0.0,-0.046875,0.046875,0.3479863206996433,False
Missed Failure vs Detected Failure,sensor_388,Missed Failure,Detected Failure,19,64,0.0,0.0,0.0,-0.046875,0.046875,0.3479863206996433,False
Missed Failure vs Detected Failure,sensor_522,Missed Failure,Detected Failure,19,64,0.0,0.0,0.0,-0.046875,0.046875,0.3479863206996433,False
Missed Failure vs Detected Failure,sensor_102,Missed Failure,Detected Failure,19,64,0.0,0.0,0.0,0.046052631578947345,0.046052631578947345,0.7607701558569284,False
Missed Failure vs Detected Failure,sensor_128,Missed Failure,Detected Failure,19,64,0.6097,0.5994999999999999,0.010200000000000098,-0.044407894736842146,0.044407894736842146,0.7739037622749441,False
Missed Failure vs Detected Failure,sensor_526,Missed Failure,Detected Failure,19,64,4.8384,5.0011,-0.16270000000000007,-0.044407894736842146,0.044407894736842146,0.773934927153136,False
