monitoring_rank,feature,reference_count,current_count,reference_missing_rate,current_missing_rate,missing_rate_difference,reference_mean,current_mean,absolute_mean_shift,standardised_mean_shift,reference_std,current_std,standard_deviation_ratio,reference_median,current_median,absolute_median_shift,psi,ks_statistic,ks_p_value,wasserstein_distance,reference_constant,current_constant,overall_severity,feature_health_score,drift_detected,notes,psi_severity,ks_statistic_severity,standardised_mean_shift_severity,missing_rate_difference_severity,constant_sensor_change_severity,measurement_availability_severity,severity_rank
65,sensor_091,1215,301,0.030327214684756583,0.041401273885350316,0.011074059200593733,8834.391666419751,8799.867153156147,34.524513263604604,0.08730808698889977,395.4331660936976,399.3127233023889,1.0098109049552308,8832.7099,8799.04,33.66989999999896,0.06146048113501026,0.06744322764994604,0.2146539936012884,36.681916737859005,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
66,sensor_209,1249,312,0.0031923383878691143,0.006369426751592357,0.0031770883637232427,73.23448358686949,73.38374358974359,0.1492600028741009,0.005340438988633799,27.949013778038662,28.580295331678077,1.0225868990817648,73.559,70.6495,2.909499999999994,0.06142281093478198,0.07162139968384962,0.14812422831110608,2.9161725559393235,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
67,sensor_042,1232,311,0.01675977653631285,0.009554140127388535,0.007205636408924314,3.3467840097402597,3.377952411575563,0.03116840183530334,0.01425130115120593,2.187056571509325,2.952875024050886,1.350159416321388,3.08,3.021,0.05900000000000016,0.06061812629563974,0.07496763686474295,0.11725945055574205,0.1653602142683244,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
68,sensor_211,1233,310,0.01596169193934557,0.012738853503184714,0.003222838436160856,0.08777193836171938,0.09321645161290323,0.0054445132511838495,0.13832247079583118,0.03936101791602712,0.051274567277590194,1.3026738126280033,0.079,0.08045,0.001449999999999993,0.06011432413840252,0.08437328310179731,0.05552273377561711,0.0050570248426604816,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
69,sensor_527,1253,314,0.0,0.0,0.0,1.4406907422186752,1.4544980891719745,0.013807346953299326,0.01437736270374558,0.9603532468233723,0.9521476186977859,0.9914556147410041,1.5307,1.6557499999999998,0.12504999999999988,0.05995034698903541,0.05541096273402432,0.41370255639242237,0.06216491381271161,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
70,sensor_171,1253,313,0.0,0.0031847133757961785,0.0031847133757961785,0.6844364724660814,0.683905431309904,0.0005310411561774142,0.0034355738769443842,0.15457131041225775,0.16882679468917755,1.0922259392050113,0.686,0.6873,0.0012999999999999678,0.0598907603306973,0.051283947280520326,0.5150034926083699,0.013337636335033726,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
71,sensor_125,1244,314,0.007182761372705506,0.0,0.007182761372705506,15.795056270096463,15.793312101910828,0.0017441681856347202,0.015694743780555825,0.1111307205789218,0.12555252218699847,1.1297733114025363,15.78,15.77,0.009999999999999787,0.059179051135789806,0.04327011694349436,0.7267668931645689,0.011991465940414874,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
72,sensor_483,1233,310,0.01596169193934557,0.012738853503184714,0.003222838436160856,316.0881383617194,327.6870690322581,11.598930670538664,0.04182068022411969,277.3491633416591,295.41127219683324,1.065124079112234,292.7429,303.44465,10.701750000000004,0.058845711393306445,0.07552782356172982,0.11315202572178755,28.091826078080075,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
73,sensor_286,1250,314,0.0023942537909018356,0.0,0.0023942537909018356,2.110064,2.158534713375796,0.048470713375796226,0.04977091341545349,0.9738763074568456,0.9185002673855341,0.9431385283251023,1.8565,1.9701499999999998,0.1136499999999998,0.058273292031201095,0.0723312101910828,0.1387089365214871,0.07539732961189424,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
74,sensor_392,1233,310,0.01596169193934557,0.012738853503184714,0.003222838436160856,0.010978264395782643,0.01086741935483871,0.00011084504094393231,0.01728244966518308,0.006413734342721031,0.007907053288083688,1.232831431045695,0.0103,0.01005,0.0002500000000000002,0.05772814652638357,0.07136540826204119,0.15389810508802587,0.00041023661298936545,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
75,sensor_099,1247,314,0.004788507581803671,0.0,0.004788507581803671,-0.028016118684843622,0.021068152866242036,0.04908427155108566,0.11610698382071823,0.4227503801741771,0.44251929544591007,1.0467626197369426,0.0,-0.0129,0.0129,0.05754723707172748,0.05903850770511654,0.33673321648758314,0.05863596268941618,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
76,sensor_273,1248,312,0.0039904229848363925,0.006369426751592357,0.0023790037667559645,41.09689647435897,42.10315128205128,1.006254807692308,0.057462133193879585,17.511615941878855,18.621114939367704,1.063357887768398,39.7773,40.702200000000005,0.924900000000008,0.057484413126679776,0.0625,0.27501107561000737,1.2027880898916923,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
77,sensor_338,1248,312,0.0039904229848363925,0.006369426751592357,0.0023790037667559645,2.343186378205128,2.2646625,0.07852387820512785,0.04369622270498118,1.79704041549057,1.2345128578682205,0.6869700020248091,2.05435,2.06025,0.005900000000000016,0.05719207547760112,0.05608974358974361,0.402092202410284,0.11287171731290753,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
78,sensor_306,1253,313,0.0,0.0031847133757961785,0.0031847133757961785,0.2647406225059857,0.2656220447284345,0.0008814222224488022,0.015595360893905268,0.05651823182836799,0.06083238051303441,1.0763319825320692,0.2642,0.2673,0.0030999999999999917,0.057144234358463386,0.043231707161598076,0.7284009009248582,0.0036748380011643244,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
79,sensor_182,1252,314,0.0007980845969672786,0.0,0.0007980845969672786,0.5453817891373802,0.5523057324840763,0.006923943346696104,0.030500769616551272,0.22700880776919213,0.21395076207677252,0.9424778015410918,0.5255000000000001,0.52,0.00550000000000006,0.05696444369433695,0.04596976048513457,0.6538179046285933,0.015538524510496449,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
80,sensor_116,1253,314,0.0,0.0,0.0,747.3843764565044,747.381457643312,0.002918813192309244,5.921379271728379e-05,49.292792411476086,47.63069193793107,0.9662810647919785,750.4614,751.93905,1.477649999999926,0.056635235369611896,0.06099755491279535,0.29859659225149254,3.4451005261517764,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
81,sensor_430,1253,314,0.0,0.0,0.0,4.25580263367917,3.836809872611465,0.41899276106770467,0.058738865483499714,7.133143577405382,1.8803705816012495,0.2636103649388784,3.4819,3.3584500000000004,0.12344999999999962,0.05571801393316604,0.05972417789661505,0.3226713645691872,0.40101889416944864,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
82,sensor_475,1248,312,0.0039904229848363925,0.006369426751592357,0.0023790037667559645,37.92903477564103,36.46910961538462,1.459925160256411,0.05593998530394059,26.0980612047742,18.870490259901544,0.723061001039016,32.65075,33.3923,0.7415499999999966,0.055636281194319334,0.05288461538461536,0.47720733333814,1.9824609511914266,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
83,sensor_298,1252,313,0.0007980845969672786,0.0031847133757961785,0.0023866287788289,2348.7040242811504,2319.3187942492013,29.38523003194905,0.009198335195668426,3194.624832305177,3358.1791675313693,1.0511967269434186,853.30975,687.922,165.38774999999998,0.055547324192311114,0.06309904153354629,0.26310575719351575,175.34877355643954,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
84,sensor_090,1215,301,0.030327214684756583,0.041401273885350316,0.011074059200593733,0.18855646090534978,0.18929568106312292,0.0007392201577731405,0.013240912850841956,0.05582848902491911,0.03519316336948518,0.6303800082029207,0.19,0.1908,0.0007999999999999952,0.055177582519883056,0.061804957412192496,0.3061301848137968,0.003380851071291491,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
85,sensor_157,1253,314,0.0,0.0,0.0,0.05912833200319233,0.05393949044585986,0.0051888415573324645,0.05928217727236666,0.08752785063026272,0.026399407627108015,0.3016115149294027,0.049,0.0471,0.001899999999999999,0.05501450447099331,0.054958545351030175,0.4240690851912729,0.005168184901618379,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
86,sensor_197,1248,312,0.0039904229848363925,0.006369426751592357,0.0023790037667559645,8.92790064102564,7.730833333333333,1.1970673076923077,0.06876848114069864,17.40720876535192,4.774901821631153,0.2743060008067077,6.765,6.955,0.1900000000000004,0.054995661739605864,0.04807692307692302,0.6008814995643409,1.2322589907224448,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
87,sensor_438,1252,313,0.0007980845969672786,0.0031847133757961785,0.0023866287788289,4.014385623003195,4.026384984025559,0.011999361022364319,0.00886484883158137,1.353588904936103,2.3807045798806756,1.7588091710851148,3.8273,3.6932,0.1341000000000001,0.05483102433782931,0.08546325878594241,0.04862480936167193,0.22443375868360796,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
88,sensor_213,1233,310,0.01596169193934557,0.012738853503184714,0.003222838436160856,0.05102027575020276,0.05307,0.002049724249797241,0.06364868367807441,0.03220371783593266,0.028944705179510855,0.8988001114335492,0.0409,0.0428,0.001899999999999999,0.05414361957113425,0.07055176202809832,0.16309599948549006,0.0036327091355619822,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
89,sensor_215,1233,310,0.01596169193934557,0.012738853503184714,0.003222838436160856,0.08203260340632602,0.08818387096774193,0.006151267561415902,0.11618083989675133,0.0529456282712577,0.06854389894114934,1.2946092279796289,0.0754,0.07555,0.00015000000000001124,0.053970236854461506,0.04401276718206326,0.7140471857376234,0.00589171899627354,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
90,sensor_336,1249,312,0.0031923383878691143,0.006369426751592357,0.0031770883637232427,3.508399599679744,3.100766025641026,0.407633574038718,0.06386004072550926,6.383233856534114,2.0073253086769203,0.3144683954547816,2.5118,2.5164,0.0045999999999999375,0.0537333789964772,0.06145429163843896,0.29344422564743217,0.4239036087138157,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
91,sensor_167,1252,313,0.0007980845969672786,0.0031847133757961785,0.0023866287788289,2.784664536741214,2.8057507987220447,0.021086261980830745,0.02217390237620688,0.9509495271999033,1.630665320173833,1.7147758882381186,2.6,2.6,0.0,0.05362917417898777,0.07667731629392971,0.10037702144924505,0.1363926990053112,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
92,sensor_202,1248,312,0.0039904229848363925,0.006369426751592357,0.0023790037667559645,7.8871875,7.648044871794871,0.239142628205129,0.04536342353428662,5.271705915766697,4.374580588944472,0.8298225771397663,6.74,6.905,0.16500000000000004,0.053614702775305556,0.044871794871794934,0.6867887701869715,0.3830127675222772,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
93,sensor_321,1252,314,0.0007980845969672786,0.0,0.0007980845969672786,0.04333849840255591,0.04217356687898089,0.0011649315235750177,0.03375598915143763,0.034510365504291686,0.017945895844233086,0.5200146559444973,0.0399,0.0395,0.0003999999999999976,0.05353875819288397,0.04608168331942777,0.6508026260235708,0.001849223147071,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
94,sensor_047,1252,314,0.0007980845969672786,0.0,0.0007980845969672786,733.5495502396166,734.1642863057325,0.6147360661159382,0.05057177816225687,12.15571388736995,12.235451289573437,1.0065596642815307,733.4118,733.6877999999999,0.2759999999999536,0.05308341093663575,0.05711625730042125,0.37608954362609165,0.6744813989665357,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
95,sensor_577,1253,314,0.0,0.0,0.0,5.400116839584996,6.216701910828026,0.81658507124303,0.04971647250759971,16.424839294827404,18.78675369156514,1.1438013702503356,1.627,1.5927,0.0343,0.05306728660946613,0.04737674167984107,0.6158624873145685,0.7599346944542158,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
96,sensor_545,1251,314,0.0015961691939345571,0.0,0.0015961691939345571,0.0025120703437250197,0.002497770700636943,1.4299643088076883e-05,0.049089493500758086,0.0002912974257486697,0.0003119988095457641,1.071066140539654,0.0026,0.0026,0.0,0.052964023716247366,0.04743720946809432,0.6144425298338002,2.4224023823623427e-05,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
97,sensor_021,1253,314,0.0,0.0,0.0,1.4047462889066242,1.4062831210191082,0.00153683211248401,0.08936769967748415,0.017196728997503883,0.014721241585083575,0.8560489374008495,1.4059,1.4063,0.000400000000000178,0.052720502159464507,0.04583903091179886,0.65724168216586,0.001491769397024648,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
98,sensor_412,1240,313,0.010375099760574621,0.0031847133757961785,0.007190386384778443,2.6226820967741933,2.589956230031949,0.032725866742244314,0.06019628513863913,0.5436525969480142,0.5815978077409466,1.0697967985547228,2.5605,2.5366,0.023900000000000254,0.052548865032896075,0.060460682263217574,0.3112151185531407,0.044938884079274474,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
99,sensor_449,1253,313,0.0,0.0031847133757961785,0.0031847133757961785,0.3360826815642458,0.31700766773162936,0.01907501383261645,0.07886289478656676,0.2418756486715426,0.21205510805277447,0.8767112738196179,0.2509,0.2593,0.008399999999999963,0.05219060553301935,0.05334672823562103,0.46380106243433616,0.026098541785028302,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
100,sensor_457,1252,314,0.0007980845969672786,0.0,0.0007980845969672786,12.362378674121405,12.179379617834396,0.1829990562870094,0.021056864734086928,8.690707690721396,5.315085958564685,0.6115826406449406,11.41925,11.1394,0.2798499999999997,0.052030350813220425,0.05599702895748959,0.40059544186931695,0.5383890991091212,False,False,Normal,100.0,False,No additional data-quality note.,Normal,Normal,Normal,Normal,Normal,Normal,0
101,sensor_432,1252,313,0.0007980845969672786,0.0031847133757961785,0.0023866287788289,22.655790654952078,21.16836198083067,1.4874286741214071,0.039378093835582356,37.772998366349434,30.28891467476801,0.8018668356958203,16.52865,15.6413,0.8873499999999996,0.05200903784226163,0.07667731629392971,0.10037702144924505,1.9547738774810786,False,False,Normal,100.0,False,Current missingness exceeds reference missingness.,Normal,Normal,Normal,Normal,Normal,Normal,0
