wafer_id,target,status,decision,calibrated_failure_probability,prediction_confidence,combined_uncertainty,data_familiarity_percentile,neighbour_count,failed_neighbour_count,passed_neighbour_count,historical_raw_failure_rate,historical_weighted_failure_rate,historical_failure_rate_lower_95,historical_failure_rate_upper_95,mean_similarity,maximum_similarity,minimum_similarity,mean_failed_neighbour_similarity,mean_passed_neighbour_similarity,similarity_strength,historical_evidence_level,top_risk_features,top_protective_features,historical_evidence_text
WF-000955,0,Pass,Low Risk,0.0234881832990537,0.3613041215340428,0.6386958784659571,0.13567438148443733,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.24215181178658524,0.49387178860781766,0.13504813699220553,,0.24215181178658524,Weak,No Retrieved Failure Evidence,sensor_153,"sensor_131, sensor_104, sensor_032, sensor_060, sensor_511","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 24.22%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001091,0,Pass,Engineering Review,0.0476745203383376,0.4326704015691051,0.5673295984308948,0.8523543495610535,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.6464190084415128,0.8264316536876392,0.5438913279144164,,0.6464190084415128,Strong,No Retrieved Failure Evidence,nan,"sensor_104, sensor_511, sensor_060, sensor_478, sensor_126","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 64.64%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001479,0,Pass,Low Risk,0.0127124392248786,0.4389320155956159,0.5610679844043841,0.1899441340782123,10,1,9,0.1,0.06925590660731418,0.01787574951572113,0.4041563854975721,0.29676631636142414,0.5692005910230346,0.12893196901475334,0.20552820290123444,0.3069038845236674,Weak,Limited Failure Evidence,nan,"sensor_104, sensor_214, sensor_317, sensor_352, sensor_432","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 6.93%, and the mean analytical similarity score was 29.68%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000391,0,Pass,Engineering Review,0.0481135830090228,0.4289315999905884,0.5710684000094116,0.6185155626496409,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.5478112932290962,0.6130980989594571,0.46561207250611275,,0.5478112932290962,Moderate,No Retrieved Failure Evidence,"sensor_104, sensor_476","sensor_032, sensor_317, sensor_034, sensor_060, sensor_453","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 54.78%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000441,0,Pass,Low Risk,0.0337460924926868,0.3176316226706197,0.6823683773293803,0.11731843575418999,10,1,9,0.1,0.06044619910665103,0.01787574951572113,0.4041563854975721,0.10414272138484892,0.30151940660751503,0.028232331733595586,0.06295031672337062,0.10871965523612431,Very Weak,Limited Failure Evidence,"sensor_015, sensor_130","sensor_034, sensor_104, sensor_032, sensor_060, sensor_478","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 6.04%, and the mean analytical similarity score was 10.41%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000259,0,Pass,Engineering Review,0.0581452047197266,0.3590468208178575,0.6409531791821425,0.7358339984038308,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.5874629722580426,0.6746965620112662,0.5078918080052438,,0.5874629722580426,Strong,No Retrieved Failure Evidence,"sensor_065, sensor_489, sensor_153, sensor_288","sensor_060, sensor_034, sensor_104, sensor_578, sensor_317","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 58.75%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000256,0,Pass,Engineering Review,0.0752601224037911,0.3027034066484708,0.6972965933515292,0.169193934557063,10,2,8,0.2,0.10818406480785947,0.056680947980693314,0.5098431532792765,0.05346550260770687,0.17627665037332532,0.011733618981878843,0.028920576995484698,0.059601734010762415,Very Weak,Limited Failure Evidence,"sensor_104, sensor_342, sensor_153, sensor_001","sensor_060, sensor_317, sensor_147, sensor_282, sensor_389","The 10 nearest development records contained 2 observed failures. The similarity-weighted historical failure rate was 10.82%, and the mean analytical similarity score was 5.35%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000370,0,Pass,Engineering Review,0.0516183485221198,0.3919885941020906,0.6080114058979094,0.7310454908220272,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.41112928930745324,0.7519204267071512,0.25325809429174995,,0.41112928930745324,Moderate,No Retrieved Failure Evidence,nan,"sensor_104, sensor_034, sensor_511, sensor_453, sensor_147","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 41.11%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000787,0,Pass,Engineering Review,0.0522865348979022,0.3890067764787291,0.6109932235212708,0.8874700718276138,10,1,9,0.1,0.11747553652617851,0.01787574951572113,0.4041563854975721,0.35012156330584693,0.4307922130631856,0.25904188901307806,0.41130718498738744,0.3433231608967869,Moderate,Limited Failure Evidence,"sensor_104, sensor_424, sensor_015","sensor_034, sensor_029, sensor_060, sensor_125, sensor_128","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 11.75%, and the mean analytical similarity score was 35.01%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001107,0,Pass,Engineering Review,0.0419699587227745,0.3006197825364797,0.6993802174635203,0.2913008778930567,10,1,9,0.1,0.10358220785352701,0.01787574951572113,0.4041563854975721,0.4895617465650979,0.6539590906212434,0.37735667154847796,0.5070988658984168,0.4876131777502846,Moderate,Limited Failure Evidence,"sensor_424, sensor_015, sensor_082, sensor_034","sensor_104, sensor_060, sensor_130, sensor_147, sensor_317","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 10.36%, and the mean analytical similarity score was 48.96%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000063,1,Fail,Engineering Review,0.0736807735274379,0.2855868672884276,0.7144131327115724,0.06464485235434958,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.4300381593437832,0.668082174166891,0.1981249844217347,,0.4300381593437832,Moderate,No Retrieved Failure Evidence,"sensor_104, sensor_060, sensor_563, sensor_131, sensor_386","sensor_478, sensor_201, sensor_432, sensor_206","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 43.00%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001449,0,Pass,Low Risk,0.0267026885943025,0.3690663936816435,0.6309336063183565,0.5395051875498803,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.4627043182252784,0.5621971972317092,0.4028560233757543,,0.4627043182252784,Moderate,No Retrieved Failure Evidence,sensor_034,"sensor_104, sensor_511, sensor_478, sensor_060, sensor_201","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 46.27%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000188,0,Pass,High Risk,0.1899591813905203,0.1970674677887459,0.802932532211254,0.3854748603351955,10,1,9,0.1,0.09216716436012548,0.01787574951572113,0.4041563854975721,0.18716100239015115,0.35039131566595305,0.10285804612228373,0.172500988690989,0.18878989280116917,Very Weak,Limited Failure Evidence,"sensor_104, sensor_065, sensor_066, sensor_511, sensor_520","sensor_060, sensor_310, sensor_308, sensor_432","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 9.22%, and the mean analytical similarity score was 18.72%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001028,0,Pass,Engineering Review,0.0579024191975105,0.4635812672426784,0.5364187327573215,0.9704708699122107,10,1,9,0.1,0.12121733693997509,0.01787574951572113,0.4041563854975721,0.4081882926358495,0.6599851369837613,0.253205014032315,0.49479497803392924,0.39856532759161845,Moderate,Limited Failure Evidence,"sensor_424, sensor_181, sensor_317","sensor_034, sensor_104, sensor_511, sensor_060, sensor_130","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 12.12%, and the mean analytical similarity score was 40.82%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001243,1,Fail,High Risk,0.1296846647603922,0.2400582744467248,0.7599417255532752,0.3814844373503591,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.6007010334624477,0.8627342426595915,0.5124662386392739,,0.6007010334624477,Strong,No Retrieved Failure Evidence,"sensor_104, sensor_511, sensor_125, sensor_133, sensor_434","sensor_214, sensor_352, sensor_060, sensor_079","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 60.07%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000694,0,Pass,Low Risk,0.0156205708782122,0.4454883602345935,0.5545116397654064,0.9377494014365523,10,0,10,0.0,0.0,0.0,0.2775401687666166,0.042885315729655406,0.14479201242557452,0.009903507275443613,,0.042885315729655406,Very Weak,No Retrieved Failure Evidence,sensor_511,"sensor_032, sensor_104, sensor_060, sensor_520, sensor_248","The 10 nearest development records contained 0 observed failures. The similarity-weighted historical failure rate was 0.00%, and the mean analytical similarity score was 4.29%. The resulting evidence category is No Retrieved Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-000142,0,Pass,High Risk,0.091274723666988,0.3145304428185275,0.6854695571814725,0.8387869114126099,10,1,9,0.1,0.1361453747627367,0.01787574951572113,0.4041563854975721,0.12707989960573554,0.20015800974691603,0.0545549453157966,0.1730134055663382,0.12197617672122413,Very Weak,Limited Failure Evidence,"sensor_104, sensor_065, sensor_066, sensor_511, sensor_064","sensor_060, sensor_564, sensor_478, sensor_432, sensor_206","The 10 nearest development records contained 1 observed failures. The similarity-weighted historical failure rate was 13.61%, and the mean analytical similarity score was 12.71%. The resulting evidence category is Limited Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
WF-001237,0,Pass,Engineering Review,0.0634823912269744,0.3783662191982194,0.6216337808017807,0.4652833200319234,10,3,7,0.3,0.3245745657840421,0.10778928748621183,0.6032267800204347,0.5624670013056429,0.8036339853077757,0.4624874230555738,0.6085416090554377,0.5427207408414452,Strong,Moderate Failure Evidence,"sensor_104, sensor_065, sensor_015, sensor_424, sensor_511","sensor_060, sensor_548, sensor_478, sensor_578, sensor_317","The 10 nearest development records contained 3 observed failures. The similarity-weighted historical failure rate was 32.46%, and the mean analytical similarity score was 56.25%. The resulting evidence category is Moderate Failure Evidence. This is historical statistical evidence, not proof of a physical failure mechanism."
