wafer_id,target,status,decision,calibrated_failure_probability,prediction_confidence,combined_uncertainty,data_familiarity,historical_weighted_failure_rate,priority_1_sensor,priority_1_score,priority_1_level,top_5_sensors,very_high_or_high_sensor_count,missing_priority_sensor_count,inspection_summary
WF-001275,0,Pass,Engineering Review,0.0451050242569556,0.3071337688357471,0.6928662311642528,0.23463687150837986,0.0,sensor_478,0.8,Very High,"sensor_478, sensor_034, sensor_206, sensor_104, sensor_342",3,0,"The record is assigned to Engineering Review with a calibrated failure probability of 4.51%. The first statistical sensor measurements to investigate are sensor_478, sensor_034, sensor_206. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001283,0,Pass,Engineering Review,0.0640837006656665,0.3738157120908545,0.6261842879091455,0.8236233040702314,0.0,sensor_104,0.775,High,"sensor_104, sensor_034, sensor_125, sensor_015, sensor_060",1,0,"The record is assigned to Engineering Review with a calibrated failure probability of 6.41%. The first statistical sensor measurements to investigate are sensor_104, sensor_034, sensor_125. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001284,0,Pass,Engineering Review,0.0639657036553918,0.2714142424031071,0.7285857575968929,0.10933758978451713,0.0,sensor_104,0.6625,Moderate,"sensor_104, sensor_282, sensor_130, sensor_511, sensor_060",0,0,"The record is assigned to Engineering Review with a calibrated failure probability of 6.40%. The first statistical sensor measurements to investigate are sensor_104, sensor_282, sensor_130. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001296,0,Pass,Engineering Review,0.0423677814160584,0.4164477548165061,0.5835522451834938,0.5323224261771748,0.2554802559984329,sensor_060,0.75,Moderate,"sensor_060, sensor_104, sensor_478, sensor_511, sensor_317",0,0,"The record is assigned to Engineering Review with a calibrated failure probability of 4.24%. The first statistical sensor measurements to investigate are sensor_060, sensor_104, sensor_478. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001306,0,Pass,High Risk,0.0919695668780326,0.3787097422509115,0.6212902577490884,0.8140462889066242,0.0828570592047321,sensor_125,0.6625,High,"sensor_125, sensor_424, sensor_060, sensor_015, sensor_432",2,0,"The record is assigned to High Risk with a calibrated failure probability of 9.20%. The first statistical sensor measurements to investigate are sensor_125, sensor_424, sensor_060. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001310,0,Pass,Engineering Review,0.076744950457366,0.3174048210039116,0.6825951789960883,0.34237829209896253,0.0,sensor_034,0.6625000000000001,Moderate,"sensor_034, sensor_104, sensor_432, sensor_511, sensor_133",0,0,"The record is assigned to Engineering Review with a calibrated failure probability of 7.67%. The first statistical sensor measurements to investigate are sensor_034, sensor_104, sensor_432. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001315,0,Pass,Low Risk,0.0316207451834414,0.3287210953139859,0.671278904686014,0.21867517956903437,0.0,sensor_034,0.775,High,"sensor_034, sensor_104, sensor_478, sensor_206, sensor_060",1,0,"The record is assigned to Low Risk with a calibrated failure probability of 3.16%. The first statistical sensor measurements to investigate are sensor_034, sensor_104, sensor_478. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001316,0,Pass,Engineering Review,0.0484713095501457,0.4378494232213429,0.5621505767786571,0.7605746209098165,0.0,sensor_082,0.6875,High,"sensor_082, sensor_104, sensor_060, sensor_406, sensor_478",1,0,"The record is assigned to Engineering Review with a calibrated failure probability of 4.85%. The first statistical sensor measurements to investigate are sensor_082, sensor_104, sensor_060. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001317,0,Pass,Low Risk,0.0331280378511453,0.382486646736081,0.617513353263919,0.20830007980845966,0.0,sensor_342,0.75,High,"sensor_342, sensor_104, sensor_317, sensor_060, sensor_181",1,0,"The record is assigned to Low Risk with a calibrated failure probability of 3.31%. The first statistical sensor measurements to investigate are sensor_342, sensor_104, sensor_317. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001334,0,Pass,Engineering Review,0.0512647117781761,0.3387244857455229,0.6612755142544771,0.2011173184357542,0.0,sensor_478,0.7749999999999999,High,"sensor_478, sensor_206, sensor_034, sensor_060, sensor_104",4,0,"The record is assigned to Engineering Review with a calibrated failure probability of 5.13%. The first statistical sensor measurements to investigate are sensor_478, sensor_206, sensor_034. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001335,0,Pass,High Risk,0.095739907530341,0.3300711756792875,0.6699288243207124,0.2482043096568236,0.1528133960266419,sensor_478,0.7124999999999999,Moderate,"sensor_478, sensor_060, sensor_206, sensor_104, sensor_082",0,0,"The record is assigned to High Risk with a calibrated failure probability of 9.57%. The first statistical sensor measurements to investigate are sensor_478, sensor_060, sensor_206. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001337,0,Pass,Engineering Review,0.0483448180224866,0.3994685001340948,0.6005314998659053,0.7557861133280128,0.0915027397818652,sensor_034,0.675,High,"sensor_034, sensor_478, sensor_104, sensor_060, sensor_206",1,0,"The record is assigned to Engineering Review with a calibrated failure probability of 4.83%. The first statistical sensor measurements to investigate are sensor_034, sensor_478, sensor_104. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001345,0,Pass,Engineering Review,0.063508442882036,0.3189611215877698,0.6810388784122302,0.34716679968076614,0.1327107490227878,sensor_034,0.7,High,"sensor_034, sensor_130, sensor_104, sensor_478, sensor_317",2,0,"The record is assigned to Engineering Review with a calibrated failure probability of 6.35%. The first statistical sensor measurements to investigate are sensor_034, sensor_130, sensor_104. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001346,0,Pass,Low Risk,0.0232767682877164,0.4452342098243039,0.554765790175696,0.8076616121308859,0.2110951711612007,sensor_034,0.75,Moderate,"sensor_034, sensor_104, sensor_317, sensor_432, sensor_201",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 2.33%. The first statistical sensor measurements to investigate are sensor_034, sensor_104, sensor_317. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001352,0,Pass,Low Risk,0.0243545580369474,0.3882031531772644,0.6117968468227356,0.3974461292897047,0.0,sensor_104,0.725,Moderate,"sensor_104, sensor_034, sensor_060, sensor_130, sensor_478",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 2.44%. The first statistical sensor measurements to investigate are sensor_104, sensor_034, sensor_060. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001353,0,Pass,Engineering Review,0.0374863500412216,0.4511255989912256,0.5488744010087744,0.8339984038308061,0.0872608598356377,sensor_034,0.7750000000000001,High,"sensor_034, sensor_104, sensor_060, sensor_201, sensor_511",1,0,"The record is assigned to Engineering Review with a calibrated failure probability of 3.75%. The first statistical sensor measurements to investigate are sensor_034, sensor_104, sensor_060. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001354,0,Pass,Low Risk,0.0327598249483776,0.2905209992530018,0.7094790007469982,0.1484437350359138,0.0,sensor_060,0.75,Moderate,"sensor_060, sensor_034, sensor_130, sensor_511, sensor_104",2,0,"The record is assigned to Low Risk with a calibrated failure probability of 3.28%. The first statistical sensor measurements to investigate are sensor_060, sensor_034, sensor_130. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001355,0,Pass,Low Risk,0.0186270885350573,0.3206041934136843,0.6793958065863157,0.15163607342378294,0.1010364012052636,sensor_104,0.775,Moderate,"sensor_104, sensor_060, sensor_317, sensor_478, sensor_511",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 1.86%. The first statistical sensor measurements to investigate are sensor_104, sensor_060, sensor_317. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001361,0,Pass,Low Risk,0.0309131434517018,0.4115538520744661,0.5884461479255338,0.8379888268156425,0.0486885575285842,sensor_060,0.7125,Moderate,"sensor_060, sensor_104, sensor_512, sensor_082, sensor_478",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 3.09%. The first statistical sensor measurements to investigate are sensor_060, sensor_104, sensor_512. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001362,0,Pass,Engineering Review,0.0656332363013397,0.3948880345102794,0.6051119654897206,0.27693535514764567,0.0763786341319415,sensor_478,0.875,Very High,"sensor_478, sensor_060, sensor_206, sensor_342, sensor_104",2,0,"The record is assigned to Engineering Review with a calibrated failure probability of 6.56%. The first statistical sensor measurements to investigate are sensor_478, sensor_060, sensor_206. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001367,0,Pass,Engineering Review,0.0364254575704651,0.4059332883259348,0.5940667116740652,0.7653631284916201,0.1305066858599055,sensor_104,0.725,Moderate,"sensor_104, sensor_034, sensor_317, sensor_082, sensor_060",1,0,"The record is assigned to Engineering Review with a calibrated failure probability of 3.64%. The first statistical sensor measurements to investigate are sensor_104, sensor_034, sensor_317. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001368,0,Pass,Engineering Review,0.0473835448352099,0.3658752771980759,0.634124722801924,0.363926576217079,0.0,sensor_478,0.675,Moderate,"sensor_478, sensor_511, sensor_104, sensor_206, sensor_001",0,0,"The record is assigned to Engineering Review with a calibrated failure probability of 4.74%. The first statistical sensor measurements to investigate are sensor_478, sensor_511, sensor_104. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001376,0,Pass,Engineering Review,0.049449644580472,0.4499977177780502,0.5500022822219498,0.8523543495610535,0.2147527842018467,sensor_104,0.925,Very High,"sensor_104, sensor_060, sensor_489, sensor_478, sensor_548",1,0,"The record is assigned to Engineering Review with a calibrated failure probability of 4.94%. The first statistical sensor measurements to investigate are sensor_104, sensor_060, sensor_489. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001378,0,Pass,Engineering Review,0.0420455109646044,0.4464688315967339,0.5535311684032661,0.7541899441340782,0.0,sensor_060,0.9249999999999999,Very High,"sensor_060, sensor_206, sensor_104, sensor_424, sensor_511",3,0,"The record is assigned to Engineering Review with a calibrated failure probability of 4.20%. The first statistical sensor measurements to investigate are sensor_060, sensor_206, sensor_104. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001383,0,Pass,Engineering Review,0.0497181298183147,0.4206112565537563,0.5793887434462437,0.6233040702314445,0.2201208680245761,sensor_034,0.7,Moderate,"sensor_034, sensor_104, sensor_432, sensor_317, sensor_060",0,0,"The record is assigned to Engineering Review with a calibrated failure probability of 4.97%. The first statistical sensor measurements to investigate are sensor_034, sensor_104, sensor_432. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001386,0,Pass,Engineering Review,0.0478623073461422,0.2965262788358642,0.7034737211641358,0.3064644852354349,0.0,sensor_034,0.8,Very High,"sensor_034, sensor_104, sensor_478, sensor_512, sensor_015",1,0,"The record is assigned to Engineering Review with a calibrated failure probability of 4.79%. The first statistical sensor measurements to investigate are sensor_034, sensor_104, sensor_478. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001391,0,Pass,Engineering Review,0.0382096282185509,0.377341960226815,0.622658039773185,0.355147645650439,0.0,sensor_034,0.85,Very High,"sensor_034, sensor_104, sensor_126, sensor_478, sensor_206",2,0,"The record is assigned to Engineering Review with a calibrated failure probability of 3.82%. The first statistical sensor measurements to investigate are sensor_034, sensor_104, sensor_126. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001395,0,Pass,Engineering Review,0.0441058815076441,0.419527199767479,0.580472800232521,0.5179569034317638,0.2262193717542212,sensor_060,0.7125,Moderate,"sensor_060, sensor_065, sensor_104, sensor_478, sensor_317",1,0,"The record is assigned to Engineering Review with a calibrated failure probability of 4.41%. The first statistical sensor measurements to investigate are sensor_060, sensor_065, sensor_104. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001397,0,Pass,Engineering Review,0.0377204669258587,0.2944655141160117,0.7055344858839883,0.09736632083000796,0.0,sensor_478,0.7749999999999999,High,"sensor_478, sensor_342, sensor_206, sensor_060, sensor_104",2,0,"The record is assigned to Engineering Review with a calibrated failure probability of 3.77%. The first statistical sensor measurements to investigate are sensor_478, sensor_342, sensor_206. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001398,0,Pass,Insufficient Evidence,0.1069377987734891,0.1910463014371493,0.8089536985628507,0.01995211492418203,2.6641067868964327e-16,sensor_478,0.9,Very High,"sensor_478, sensor_206, sensor_342, sensor_104, sensor_065",3,0,"The record is assigned to Insufficient Evidence with a calibrated failure probability of 10.69%. The first statistical sensor measurements to investigate are sensor_478, sensor_206, sensor_342. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001399,0,Pass,Engineering Review,0.0508143739127773,0.3396815587581951,0.6603184412418048,0.29289704708699127,0.1907540357721301,sensor_065,0.8,Very High,"sensor_065, sensor_060, sensor_104, sensor_317, sensor_432",1,0,"The record is assigned to Engineering Review with a calibrated failure probability of 5.08%. The first statistical sensor measurements to investigate are sensor_065, sensor_060, sensor_104. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001412,0,Pass,Low Risk,0.0201329162075677,0.4678543914121259,0.5321456085878741,0.636073423782921,0.076135445590693,sensor_060,0.75,Moderate,"sensor_060, sensor_065, sensor_104, sensor_082, sensor_034",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 2.01%. The first statistical sensor measurements to investigate are sensor_060, sensor_065, sensor_104. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001422,0,Pass,Low Risk,0.0084168674729297,0.4775211550519335,0.5224788449480664,0.7964884277733439,0.0106125842266291,sensor_060,0.725,Moderate,"sensor_060, sensor_104, sensor_317, sensor_034, sensor_103",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 0.84%. The first statistical sensor measurements to investigate are sensor_060, sensor_104, sensor_317. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001425,0,Pass,Low Risk,0.0249580594212095,0.4308631501910098,0.5691368498089902,0.6440542697525937,0.0905093468768056,sensor_034,0.8,Very High,"sensor_034, sensor_104, sensor_181, sensor_317, sensor_434",1,0,"The record is assigned to Low Risk with a calibrated failure probability of 2.50%. The first statistical sensor measurements to investigate are sensor_034, sensor_104, sensor_181. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001432,0,Pass,Engineering Review,0.0381043993429214,0.4499336147056944,0.5500663852943055,0.7414205905826018,0.0445542223731173,sensor_034,0.8500000000000001,Very High,"sensor_034, sensor_060, sensor_065, sensor_104, sensor_489",2,0,"The record is assigned to Engineering Review with a calibrated failure probability of 3.81%. The first statistical sensor measurements to investigate are sensor_034, sensor_060, sensor_065. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001433,0,Pass,Low Risk,0.023658352782628,0.419774992239957,0.5802250077600429,0.4325618515562649,0.0,sensor_034,0.7,Moderate,"sensor_034, sensor_478, sensor_104, sensor_060, sensor_214",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 2.37%. The first statistical sensor measurements to investigate are sensor_034, sensor_478, sensor_104. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001434,0,Pass,Low Risk,0.0166559513486499,0.4554073052708653,0.5445926947291346,0.7741420590582602,0.090172687059206,sensor_104,0.65,Moderate,"sensor_104, sensor_478, sensor_060, sensor_206, sensor_034",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 1.67%. The first statistical sensor measurements to investigate are sensor_104, sensor_478, sensor_060. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001440,0,Pass,Low Risk,0.0165250016048479,0.4762158040410568,0.5237841959589431,0.5698324022346368,0.0822590976950963,sensor_104,0.675,Moderate,"sensor_104, sensor_034, sensor_060, sensor_317, sensor_181",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 1.65%. The first statistical sensor measurements to investigate are sensor_104, sensor_034, sensor_060. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001442,0,Pass,Low Risk,0.0162653857813916,0.4280218008224004,0.5719781991775996,0.49002394253790904,0.2001671523686059,sensor_104,0.8,Moderate,"sensor_104, sensor_034, sensor_060, sensor_029, sensor_511",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 1.63%. The first statistical sensor measurements to investigate are sensor_104, sensor_034, sensor_060. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001443,0,Pass,Low Risk,0.0181476305780483,0.4584951295218503,0.5415048704781498,0.6935355147645651,0.1110507105049408,sensor_034,0.775,Moderate,"sensor_034, sensor_214, sensor_104, sensor_032, sensor_352",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 1.81%. The first statistical sensor measurements to investigate are sensor_034, sensor_214, sensor_104. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001447,0,Pass,Low Risk,0.0256892989555889,0.297932851520824,0.7020671484791761,0.03272146847565838,0.1,sensor_104,0.675,Moderate,"sensor_104, sensor_082, sensor_478, sensor_060, sensor_206",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 2.57%. The first statistical sensor measurements to investigate are sensor_104, sensor_082, sensor_478. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001449,0,Pass,Low Risk,0.0267026885943025,0.3690663936816435,0.6309336063183565,0.5395051875498803,0.0,sensor_034,0.825,Very High,"sensor_034, sensor_104, sensor_060, sensor_511, sensor_478",1,0,"The record is assigned to Low Risk with a calibrated failure probability of 2.67%. The first statistical sensor measurements to investigate are sensor_034, sensor_104, sensor_060. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001454,0,Pass,Low Risk,0.0243358776993061,0.3806601133161633,0.6193398866838367,0.41500399042298486,0.326241097958449,sensor_478,0.875,Very High,"sensor_478, sensor_206, sensor_104, sensor_342, sensor_060",2,0,"The record is assigned to Low Risk with a calibrated failure probability of 2.43%. The first statistical sensor measurements to investigate are sensor_478, sensor_206, sensor_104. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001457,0,Pass,Engineering Review,0.0675257997962518,0.2209721904904062,0.7790278095095937,0.058260175578611184,0.0,sensor_478,0.825,Very High,"sensor_478, sensor_034, sensor_342, sensor_206, sensor_104",4,0,"The record is assigned to Engineering Review with a calibrated failure probability of 6.75%. The first statistical sensor measurements to investigate are sensor_478, sensor_034, sensor_342. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001467,0,Pass,Low Risk,0.0158861525010141,0.376714908862755,0.623285091137245,0.1739824421388667,0.0,sensor_104,0.85,Moderate,"sensor_104, sensor_317, sensor_511, sensor_034, sensor_060",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 1.59%. The first statistical sensor measurements to investigate are sensor_104, sensor_317, sensor_511. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001473,0,Pass,Low Risk,0.0228641726482831,0.4096382129639181,0.5903617870360819,0.3743016759776536,0.2077857115021937,sensor_104,0.675,Moderate,"sensor_104, sensor_432, sensor_060, sensor_548, sensor_578",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 2.29%. The first statistical sensor measurements to investigate are sensor_104, sensor_432, sensor_060. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001475,0,Pass,Low Risk,0.0252320060344618,0.4319471021317037,0.5680528978682963,0.4086193136472466,0.0,sensor_060,0.6625,Moderate,"sensor_060, sensor_104, sensor_082, sensor_489, sensor_317",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 2.52%. The first statistical sensor measurements to investigate are sensor_060, sensor_104, sensor_082. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001478,0,Pass,Low Risk,0.0155714199198236,0.4198554310764847,0.5801445689235152,0.169193934557063,0.0,sensor_478,0.7749999999999999,High,"sensor_478, sensor_206, sensor_342, sensor_104, sensor_060",3,0,"The record is assigned to Low Risk with a calibrated failure probability of 1.56%. The first statistical sensor measurements to investigate are sensor_478, sensor_206, sensor_342. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001479,0,Pass,Low Risk,0.0127124392248786,0.4389320155956159,0.5610679844043841,0.1899441340782123,0.0692559066073141,sensor_104,0.725,Moderate,"sensor_104, sensor_317, sensor_214, sensor_352, sensor_181",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 1.27%. The first statistical sensor measurements to investigate are sensor_104, sensor_317, sensor_214. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001480,0,Pass,Low Risk,0.030779034803649,0.4681662015024021,0.5318337984975978,0.7015163607342378,0.0,sensor_060,0.675,Moderate,"sensor_060, sensor_104, sensor_214, sensor_478, sensor_103",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 3.08%. The first statistical sensor measurements to investigate are sensor_060, sensor_104, sensor_214. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001483,0,Pass,Low Risk,0.0310327247541021,0.3254772423126427,0.6745227576873574,0.0430965682362332,0.0,sensor_478,0.825,Very High,"sensor_478, sensor_206, sensor_104, sensor_060, sensor_131",2,0,"The record is assigned to Low Risk with a calibrated failure probability of 3.10%. The first statistical sensor measurements to investigate are sensor_478, sensor_206, sensor_104. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001487,0,Pass,Low Risk,0.015831868315119,0.4202069249977919,0.5797930750022081,0.26097366320830007,0.0,sensor_060,0.75,Moderate,"sensor_060, sensor_104, sensor_478, sensor_082, sensor_511",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 1.58%. The first statistical sensor measurements to investigate are sensor_060, sensor_104, sensor_478. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001492,0,Pass,Low Risk,0.0086214682717125,0.4423302907381796,0.5576697092618204,0.05267358339984041,0.0972911565724172,sensor_104,0.675,Moderate,"sensor_104, sensor_434, sensor_317, sensor_511, sensor_432",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 0.86%. The first statistical sensor measurements to investigate are sensor_104, sensor_434, sensor_317. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001494,0,Pass,Low Risk,0.0183735844336359,0.4280227544636211,0.5719772455363789,0.4908220271348763,0.0517203225282405,sensor_104,0.65,Moderate,"sensor_104, sensor_060, sensor_478, sensor_032, sensor_206",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 1.84%. The first statistical sensor measurements to investigate are sensor_104, sensor_060, sensor_478. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001499,0,Pass,Engineering Review,0.036773648363792,0.3619206604975294,0.6380793395024705,0.12529928172386273,0.0812689201357389,sensor_065,0.7749999999999999,High,"sensor_065, sensor_060, sensor_104, sensor_317, sensor_511",1,0,"The record is assigned to Engineering Review with a calibrated failure probability of 3.68%. The first statistical sensor measurements to investigate are sensor_065, sensor_060, sensor_104. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001500,0,Pass,Low Risk,0.0273699445319095,0.3551091042622691,0.6448908957377308,0.12051077414205902,0.0,sensor_060,0.65,Moderate,"sensor_060, sensor_104, sensor_214, sensor_206, sensor_478",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 2.74%. The first statistical sensor measurements to investigate are sensor_060, sensor_104, sensor_214. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001523,0,Pass,Engineering Review,0.0384031286879328,0.3368290856426926,0.6631709143573075,0.5131683958499601,0.0,sensor_060,0.65,Moderate,"sensor_060, sensor_104, sensor_578, sensor_065, sensor_478",0,0,"The record is assigned to Engineering Review with a calibrated failure probability of 3.84%. The first statistical sensor measurements to investigate are sensor_060, sensor_104, sensor_578. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001526,0,Pass,Low Risk,0.0198803182261642,0.396667687316871,0.6033323126831289,0.0638467677573824,0.0,sensor_034,0.75,Moderate,"sensor_034, sensor_104, sensor_214, sensor_060, sensor_131",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 1.99%. The first statistical sensor measurements to investigate are sensor_034, sensor_104, sensor_214. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001529,0,Pass,Low Risk,0.0107147518487837,0.4278747317833328,0.5721252682166672,0.1276935355147646,0.2236823151491859,sensor_214,0.675,Moderate,"sensor_214, sensor_317, sensor_104, sensor_282, sensor_181",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 1.07%. The first statistical sensor measurements to investigate are sensor_214, sensor_317, sensor_104. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001530,0,Pass,Low Risk,0.0186067130995502,0.3980195100743661,0.6019804899256339,0.16999201915403028,0.0,sensor_104,0.675,Moderate,"sensor_104, sensor_511, sensor_032, sensor_060, sensor_034",0,0,"The record is assigned to Low Risk with a calibrated failure probability of 1.86%. The first statistical sensor measurements to investigate are sensor_104, sensor_511, sensor_032. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001541,0,Pass,Low Risk,0.0320251230365045,0.3676310160536518,0.6323689839463482,0.20510774142059063,0.1727384224790922,sensor_153,0.8375,Very High,"sensor_153, sensor_214, sensor_104, sensor_181, sensor_352",1,0,"The record is assigned to Low Risk with a calibrated failure probability of 3.20%. The first statistical sensor measurements to investigate are sensor_153, sensor_214, sensor_104. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
WF-001542,0,Pass,Low Risk,0.0218768148533152,0.4429190097641921,0.5570809902358079,0.43176376695929763,0.0,sensor_153,0.7124999999999999,High,"sensor_153, sensor_034, sensor_060, sensor_104, sensor_214",1,0,"The record is assigned to Low Risk with a calibrated failure probability of 2.19%. The first statistical sensor measurements to investigate are sensor_153, sensor_034, sensor_060. This ranking is based on model attribution, robust deviation, global importance and recurrence in observed failure explanations. It does not establish a physical root cause."
